clv,Coverage,Gender,Income,Marital.Status,Monthly.Premium.Auto,Number.of.Open.Complaints,Number.of.Policies,Renew.Offer.Type,Total.Claim.Amount,Vehicle.Class
5512.342258,Extended,M,45971,Married,138,0,1,Offer1,139.826393,SUV
4015.34005,Basic,M,80055,Married,100,0,1,Offer1,121.945071,SUV
7772.473464,Extended,M,58345,Married,98,0,6,Offer1,346.971517,Four-Door Car
4638.945365,Basic,F,0,Divorced,71,3,7,Offer3,143.276484,Two-Door Car
10507.50144,Extended,M,76549,Married,132,0,3,Offer2,616.349424,SUV
17556.99121,Basic,F,36212,Married,73,0,2,Offer1,119.033795,Two-Door Car
9103.700091,Extended,F,0,Single,131,0,3,Offer2,628.8,Sports Car
13110.54899,Basic,M,73597,Married,114,5,2,Offer4,485.183645,SUV
8006.219948,Extended,F,63762,Married,99,0,4,Offer2,108.161276,Four-Door Car
6807.271588,Extended,M,32787,Married,86,0,7,Offer2,568.58486,Two-Door Car
2627.610202,Basic,F,94962,Married,67,4,1,Offer2,321.6,Two-Door Car
9095.744565,Premium,F,0,Single,256,0,1,Offer3,1943.772393,Luxury Car
5015.643575,Extended,F,73809,Married,125,0,1,Offer1,537.315879,SUV
4726.869327,Extended,F,13037,Married,124,0,1,Offer2,839.348464,SUV
3059.182181,Extended,M,0,Single,88,0,1,Offer1,989.200247,Four-Door Car
4122.569957,Basic,F,75272,Married,103,0,1,Offer4,71.647924,SUV
2620.903729,Basic,F,39278,Divorced,66,0,1,Offer4,65.590217,Four-Door Car
4938.893241,Basic,M,36913,Married,62,0,9,Offer2,90.569696,Four-Door Car
4691.043597,Basic,M,0,Single,74,1,3,Offer2,407.218947,Four-Door Car
6005.847375,Extended,M,13528,Single,86,0,3,Offer1,412.8,Four-Door Car
4941.650159,Extended,M,0,Single,137,0,1,Offer3,986.4,SUV
2254.402024,Basic,F,0,Single,65,1,1,Offer1,768.797656,Four-Door Car
2554.032052,Basic,F,0,Single,72,0,1,Offer4,405.804184,Four-Door Car
8123.955566,Basic,M,12617,Divorced,108,0,8,Offer1,648.925597,SUV
19079.09518,Basic,F,42754,Divorced,65,4,2,Offer3,279.715067,Two-Door Car
10461.58298,Premium,M,0,Single,155,0,5,Offer1,1116,Sports Car
4669.22664,Premium,F,76157,Married,116,0,1,Offer2,556.8,Two-Door Car
4903.810606,Basic,F,0,Married,66,0,8,Offer1,469.6093,Four-Door Car
8009.028202,Basic,F,0,Married,107,0,3,Offer2,740.963933,SUV
7732.385103,Basic,F,34430,Divorced,65,0,2,Offer1,184.958966,Two-Door Car
9416.28441,Extended,M,13411,Married,127,0,7,Offer1,609.6,SUV
5923.518828,Basic,M,73758,Married,74,0,7,Offer3,301.562622,Four-Door Car
3833.066768,Basic,F,0,Divorced,116,2,1,Offer1,1397.954723,Sports Car
5553.756551,Extended,F,0,Single,92,3,9,Offer1,662.4,Four-Door Car
10036.53634,Extended,F,0,Single,134,1,8,Offer1,1353.28906,SUV
6575.53817,Extended,M,10517,Single,92,0,3,Offer1,441.540848,Four-Door Car
4362.931238,Premium,M,58842,Married,110,0,1,Offer2,528,Four-Door Car
7873.708219,Basic,M,22355,Married,71,3,2,Offer2,340.8,Four-Door Car
13021.0853,Extended,F,0,Single,223,5,7,Offer1,1605.6,Luxury Car
4492.23348,Basic,F,21137,Single,61,1,6,Offer2,292.8,Four-Door Car
6650.456653,Extended,F,0,Single,99,2,3,Offer2,712.8,Four-Door Car
11093.71591,Extended,M,78255,Single,95,0,2,Offer4,456,Four-Door Car
5107.163002,Basic,F,35625,Married,65,1,3,Offer2,288.572108,Four-Door Car
7334.328083,Basic,F,87957,Divorced,61,0,2,Offer3,308.321335,Four-Door Car
4996.564694,Basic,F,25915,Single,64,0,7,Offer1,317.979988,Two-Door Car
8658.863813,Basic,M,62464,Married,109,0,4,Offer2,400.181882,Sports Car
9657.579498,Extended,M,0,Married,131,0,9,Offer1,628.8,SUV
6176.700392,Extended,M,49529,Married,78,0,3,Offer4,234.723464,Two-Door Car
2867.312197,Extended,F,23376,Divorced,78,0,1,Offer2,374.4,Four-Door Car
2821.448707,Extended,M,0,Single,81,0,1,Offer3,583.2,Four-Door Car
2843.557702,Basic,M,67952,Married,71,0,1,Offer4,167.405624,Two-Door Car
11790.49617,Basic,M,25251,Divorced,66,0,2,Offer2,316.8,Four-Door Car
7785.666532,Basic,F,20497,Married,65,0,2,Offer4,425.358596,Four-Door Car
12315.09489,Premium,M,68420,Married,104,1,2,Offer2,499.2,Four-Door Car
4810.97858,Extended,F,24711,Married,122,0,1,Offer3,259.998169,Sports Car
3980.421464,Extended,M,98333,Married,99,1,1,Offer1,459.048775,Four-Door Car
14635.45158,Extended,F,0,Divorced,139,0,2,Offer1,667.2,SUV
3761.792015,Premium,F,0,Single,106,1,1,Offer1,1116.943654,Four-Door Car
5619.689084,Premium,M,0,Married,153,0,1,Offer2,1027.000029,SUV
5304.541694,Basic,M,0,Divorced,74,0,8,Offer1,532.8,Four-Door Car
3207.468733,Extended,M,24695,Married,82,0,1,Offer3,393.6,Four-Door Car
8697.787865,Premium,M,26287,Married,111,0,8,Offer2,279.378884,Two-Door Car
8717.049833,Basic,M,83846,Married,74,3,2,Offer2,355.2,Four-Door Car
8029.715047,Basic,F,76081,Single,68,0,2,Offer2,384.210821,Four-Door Car
4763.327142,Basic,M,14957,Single,66,0,8,Offer1,316.8,Four-Door Car
5383.670919,Basic,F,89092,Divorced,68,2,3,Offer1,91.8198,Two-Door Car
8409.668976,Basic,F,53986,Married,70,1,2,Offer1,127.886591,Four-Door Car
4257.477861,Premium,F,49853,Single,109,0,1,Offer1,679.534284,Four-Door Car
14708.99565,Basic,M,36670,Single,189,0,3,Offer1,907.2,Luxury Car
2593.818427,Basic,M,43626,Divorced,67,0,1,Offer4,321.6,Two-Door Car
2466.581354,Basic,F,0,Single,70,0,1,Offer1,504,Four-Door Car
7933.820656,Basic,F,76505,Married,65,0,2,Offer1,144.051716,Four-Door Car
7412.029748,Basic,F,52497,Divorced,63,0,2,Offer1,302.4,Two-Door Car
18726.15325,Premium,F,0,Single,185,2,2,Offer1,1543.932434,SUV
7249.065093,Extended,F,37751,Single,93,0,3,Offer1,56.692777,Four-Door Car
8193.091589,Basic,F,54840,Single,72,3,2,Offer1,468.728516,Four-Door Car
8692.282356,Premium,F,31986,Divorced,111,0,6,Offer1,532.8,Four-Door Car
9799.175061,Extended,M,22166,Married,126,0,6,Offer1,604.8,SUV
14084.48944,Extended,M,0,Single,208,0,3,Offer2,2270.508697,Luxury Car
13104.14911,Extended,M,0,Single,130,0,2,Offer1,1430.548077,Sports Car
2628.657528,Basic,F,83838,Married,65,0,1,Offer3,281.405931,Two-Door Car
5245.683756,Basic,F,46061,Married,65,0,3,Offer3,21.612658,Two-Door Car
8092.87696,Basic,M,50825,Married,102,0,3,Offer1,369.614729,SUV
2719.506996,Basic,F,14030,Married,72,0,1,Offer2,345.6,Two-Door Car
5445.373289,Extended,F,20282,Divorced,79,3,6,Offer1,507.549315,Two-Door Car
4514.247473,Basic,M,50146,Married,116,1,1,Offer2,759.291202,SUV
5408.892351,Extended,F,20472,Single,139,0,1,Offer1,667.2,SUV
3768.371028,Extended,F,85751,Married,93,0,1,Offer2,391.210704,Four-Door Car
3887.324208,Extended,M,96335,Single,97,0,1,Offer1,161.388136,Four-Door Car
7475.784971,Basic,F,29633,Married,196,0,1,Offer1,534.653787,Luxury Car
5124.79641,Extended,F,14465,Married,135,1,1,Offer1,944.506601,Sports Car
4900.336708,Basic,F,0,Married,66,0,4,Offer2,316.8,Four-Door Car
5278.6471,Basic,F,29899,Married,66,0,3,Offer2,419.302975,Four-Door Car
4821.986443,Extended,M,0,Married,136,0,1,Offer2,652.8,SUV
8044.872393,Basic,M,71391,Married,67,0,2,Offer2,284.000172,Four-Door Car
12157.32992,Premium,M,57449,Single,103,0,2,Offer1,494.4,Four-Door Car
18591.54967,Basic,M,14209,Married,62,0,2,Offer3,297.6,Four-Door Car
4873.350518,Extended,M,47824,Married,129,3,1,Offer4,546.046853,SUV
5338.525632,Basic,F,48696,Married,66,0,6,Offer3,48.762193,Four-Door Car
2878.766728,Basic,F,79189,Married,71,0,1,Offer2,56.092247,Two-Door Car
8473.46358,Basic,F,0,Single,116,2,8,Offer1,1148.461246,Sports Car
3440.361969,Extended,F,23870,Married,91,0,1,Offer2,500.577875,Two-Door Car
17497.52201,Basic,M,0,Divorced,73,0,2,Offer1,350.4,Two-Door Car
2544.337548,Basic,F,41059,Married,64,0,1,Offer2,151.670029,Four-Door Car
3336.219942,Extended,M,19447,Married,89,0,1,Offer2,640.8,Four-Door Car
5206.108215,Basic,M,94392,Married,65,1,8,Offer1,156.18031,Four-Door Car
4817.992644,Basic,M,38157,Married,61,0,4,Offer3,81.53233,Two-Door Car
13727.79972,Extended,M,0,Single,126,0,2,Offer1,604.8,SUV
4996.545123,Basic,M,99761,Single,63,0,3,Offer2,452.246664,Two-Door Car
7960.007541,Basic,F,98350,Married,101,3,3,Offer1,289.181979,SUV
7367.653764,Basic,F,25318,Married,63,2,2,Offer2,302.4,Four-Door Car
5632.613078,Extended,F,51721,Married,139,0,1,Offer2,625.282599,SUV
3884.8552,Basic,F,0,Single,114,0,1,Offer1,851.031598,Sports Car
4518.024385,Extended,M,0,Single,78,3,6,Offer4,374.4,Four-Door Car
2565.124294,Basic,M,68321,Single,66,0,1,Offer4,198.263056,Four-Door Car
15487.44072,Extended,M,69161,Married,129,0,2,Offer1,441.138769,Sports Car
6395.351807,Extended,F,72667,Married,80,0,9,Offer1,383.228397,Four-Door Car
8639.088723,Basic,M,62082,Married,72,0,2,Offer1,91.036967,Four-Door Car
9806.215757,Extended,F,0,Single,87,0,2,Offer1,626.4,Four-Door Car
12472.1199,Premium,F,36551,Single,107,0,2,Offer1,53.837271,Four-Door Car
5794.565797,Basic,M,70524,Married,73,0,4,Offer2,350.4,Four-Door Car
2619.027206,Basic,F,60477,Married,65,0,1,Offer2,139.841411,Four-Door Car
3731.504584,Extended,F,0,Married,96,0,1,Offer1,460.8,Four-Door Car
5421.018201,Basic,M,40376,Married,69,0,8,Offer2,427.874055,Four-Door Car
6521.368813,Extended,F,72608,Married,82,3,8,Offer2,393.6,Four-Door Car
9613.613215,Basic,M,34398,Married,61,1,2,Offer3,292.8,Two-Door Car
4766.645359,Basic,F,70432,Married,61,3,4,Offer4,6.422285,Four-Door Car
7292.913911,Extended,F,0,Married,98,0,8,Offer1,470.4,Two-Door Car
5357.75893,Extended,M,0,Single,82,0,7,Offer2,393.6,Four-Door Car
5192.355227,Basic,F,23059,Married,66,0,3,Offer2,372.430947,Two-Door Car
7116.549068,Basic,F,0,Single,66,0,2,Offer3,316.8,Four-Door Car
11009.13049,Premium,F,51643,Single,283,0,1,Offer2,1358.4,Luxury Car
4328.373176,Basic,M,72531,Married,109,1,1,Offer2,523.2,Sports Car
9419.883665,Basic,M,87840,Married,118,1,3,Offer1,161.590594,SUV
2592.928283,Basic,M,57563,Divorced,66,0,1,Offer1,316.8,Four-Door Car
2554.189234,Basic,M,0,Married,72,2,1,Offer1,345.6,Two-Door Car
3528.044252,Extended,M,31278,Married,92,4,1,Offer1,441.6,Two-Door Car
5340.810309,Basic,F,0,Married,72,0,6,Offer2,345.6,Four-Door Car
2449.31771,Basic,M,47122,Single,62,0,1,Offer2,297.6,Two-Door Car
5666.465804,Extended,M,0,Married,77,0,9,Offer1,534.228036,Four-Door Car
5272.703428,Basic,F,60260,Married,66,0,3,Offer2,328.366827,Four-Door Car
8672.814261,Extended,F,0,Single,125,0,3,Offer1,600,SUV
7679.677721,Basic,M,12677,Married,101,0,9,Offer1,500.633484,SUV
2999.338779,Extended,M,28564,Married,76,0,1,Offer2,364.8,Two-Door Car
3834.735196,Extended,F,41341,Single,99,0,1,Offer3,240.24432,Four-Door Car
5175.28934,Basic,M,0,Married,71,0,9,Offer1,340.8,Four-Door Car
7950.570995,Extended,F,70610,Single,99,0,3,Offer4,240.977382,Four-Door Car
9935.165983,Extended,F,34831,Married,124,0,3,Offer1,595.2,SUV
7861.798596,Extended,F,30374,Married,99,0,9,Offer2,304.537298,Four-Door Car
8092.87696,Basic,M,50825,Married,102,0,3,Offer1,369.614729,SUV
5539.349243,Basic,F,80727,Married,68,0,4,Offer2,98.71658,Four-Door Car
9628.702696,Extended,F,71269,Married,80,0,2,Offer1,350.689559,Four-Door Car
5827.483965,Basic,M,45794,Married,74,0,5,Offer2,449.63005,Four-Door Car
4807.846463,Basic,M,99874,Married,119,0,1,Offer2,307.639408,Sports Car
2582.408525,Basic,F,76731,Married,64,0,1,Offer2,201.455005,Four-Door Car
4475.161898,Basic,M,73019,Divorced,112,0,1,Offer1,537.6,SUV
2399.045522,Basic,M,19112,Married,62,0,1,Offer2,259.006614,Four-Door Car
7840.165778,Extended,M,58414,Single,210,2,1,Offer2,1008,Luxury SUV
2378.090679,Basic,M,0,Single,70,0,1,Offer1,734.072654,Four-Door Car
3919.366722,Extended,F,66676,Married,97,0,1,Offer3,558.099357,Four-Door Car
8274.145703,Basic,F,69011,Single,70,0,2,Offer1,336,Four-Door Car
9538.770856,Extended,M,0,Married,85,0,2,Offer4,58.714775,Two-Door Car
5331.823882,Basic,M,0,Married,71,0,3,Offer1,340.8,Four-Door Car
4531.675269,Extended,F,0,Single,126,0,1,Offer4,907.2,SUV
3834.210713,Basic,M,0,Single,112,0,1,Offer1,806.4,SUV
2726.797356,Basic,M,31385,Divorced,69,0,1,Offer3,68.193193,Four-Door Car
8238.45802,Basic,F,68261,Married,102,0,4,Offer2,84.097896,Sports Car
4758.470236,Basic,M,92324,Married,119,2,1,Offer1,603.110961,Sports Car
8818.051498,Extended,F,0,Single,136,4,3,Offer1,1237.257917,SUV
5595.761077,Basic,M,68004,Single,72,0,3,Offer1,416.344082,Two-Door Car
2682.704812,Basic,F,63471,Married,67,0,1,Offer2,387.71779,Two-Door Car
3033.407812,Extended,F,27369,Married,77,0,1,Offer1,331.94306,Four-Door Car
4862.908979,Basic,F,36839,Married,61,0,3,Offer2,152.496995,Four-Door Car
2128.621329,Basic,F,0,Single,65,2,1,Offer1,312,Four-Door Car
12655.52878,Premium,F,26149,Married,157,0,7,Offer4,753.6,SUV
8556.58016,Premium,F,52440,Single,109,0,3,Offer2,371.206205,Four-Door Car
12880.74907,Premium,M,24571,Married,109,0,2,Offer1,523.2,Four-Door Car
3049.837544,Extended,M,0,Single,90,0,1,Offer2,432,Four-Door Car
3237.996209,Extended,M,60244,Married,83,3,1,Offer3,326.281835,Four-Door Car
5248.978048,Basic,M,0,Married,72,0,4,Offer4,216.700125,Four-Door Car
11009.13049,Premium,F,51643,Single,283,0,1,Offer2,1358.4,Luxury Car
14267.93156,Extended,F,17157,Married,123,0,2,Offer1,770.746666,SUV
5325.724541,Basic,M,0,Married,73,0,7,Offer2,496.474767,Two-Door Car
3034.771777,Extended,M,17308,Married,82,0,1,Offer2,874.324338,Four-Door Car
8329.039004,Basic,F,0,Single,118,0,3,Offer1,849.6,SUV
2616.613903,Basic,M,72302,Divorced,66,0,1,Offer1,316.8,Two-Door Car
2574.020376,Basic,F,34990,Single,65,0,1,Offer2,42.689135,Four-Door Car
4004.5513,Premium,M,0,Married,107,0,1,Offer2,513.6,Four-Door Car
6051.799036,Extended,F,0,Single,87,1,5,Offer2,626.4,Four-Door Car
2839.013244,Extended,M,0,Married,81,0,1,Offer3,388.8,Two-Door Car
1994.774936,Basic,M,0,Single,61,0,1,Offer2,393.215919,Four-Door Car
11944.40399,Basic,M,33760,Married,102,0,2,Offer1,123.491865,SUV
6466.304259,Extended,M,0,Divorced,90,0,7,Offer3,144.776935,Four-Door Car
6746.434272,Extended,F,70328,Married,84,0,6,Offer4,293.227028,Four-Door Car
3561.035706,Extended,M,0,Single,99,0,1,Offer1,712.8,Four-Door Car
20774.02463,Basic,M,0,Married,63,0,2,Offer1,243.208647,Two-Door Car
3939.00637,Extended,F,60021,Married,99,0,1,Offer2,882.871945,Four-Door Car
8915.172898,Extended,F,31991,Single,81,3,2,Offer2,548.321886,Four-Door Car
8084.325058,Basic,M,20169,Married,112,1,3,Offer1,537.6,SUV
4502.980016,Basic,F,0,Single,64,0,6,Offer1,307.2,Two-Door Car
4877.954567,Basic,M,20178,Divorced,69,2,6,Offer1,331.2,Four-Door Car
8294.968932,Premium,M,78189,Married,103,0,5,Offer3,99.143241,Four-Door Car
8485.385641,Extended,M,0,Single,244,0,1,Offer1,1756.8,Luxury Car
4740.202507,Basic,M,0,Single,72,1,4,Offer3,518.4,Four-Door Car
8564.768226,Basic,M,95697,Married,107,0,9,Offer2,178.006524,Sports Car
2393.915369,Basic,M,0,Single,70,0,1,Offer1,425.266308,Four-Door Car
2458.746211,Basic,M,0,Single,70,0,1,Offer1,504,Four-Door Car
19597.05706,Basic,F,64559,Divorced,62,0,2,Offer3,107.538749,Four-Door Car
8728.456239,Extended,M,0,Married,124,0,7,Offer1,473.469932,SUV
2386.201293,Basic,M,70911,Single,63,3,1,Offer2,302.4,Two-Door Car
2813.50617,Basic,F,50397,Married,70,0,1,Offer2,350.65008,Four-Door Car
2996.889929,Basic,F,51199,Divorced,74,0,1,Offer1,355.2,Four-Door Car
4063.331688,Premium,F,46928,Married,102,1,1,Offer4,631.402071,Four-Door Car
8368.875358,Basic,F,23879,Married,107,0,3,Offer1,635.64283,SUV
4626.801093,Basic,F,79487,Divorced,114,0,1,Offer2,547.2,SUV
7516.786075,Basic,F,0,Single,106,0,6,Offer1,850.593038,SUV
3644.833554,Extended,F,82477,Married,90,0,1,Offer2,432,Two-Door Car
11981.98481,Basic,F,21514,Married,62,0,2,Offer1,257.248789,Two-Door Car
2601.810999,Basic,F,57231,Married,65,0,1,Offer2,305.117221,Four-Door Car
4654.954187,Basic,F,0,Married,69,4,3,Offer1,331.2,Four-Door Car
3579.773094,Extended,F,84598,Married,89,2,1,Offer4,639.267653,Two-Door Car
5388.023812,Basic,M,48895,Married,68,0,7,Offer1,325.009146,Four-Door Car
3705.291862,Extended,M,84493,Married,92,0,1,Offer4,441.6,Four-Door Car
8613.464001,Basic,F,37277,Married,109,1,9,Offer1,417.72438,SUV
2703.266928,Basic,M,0,Married,71,0,1,Offer2,497.392925,Two-Door Car
2511.697993,Basic,F,14906,Married,66,0,1,Offer2,421.632668,Four-Door Car
15120.21281,Extended,F,20656,Single,130,0,2,Offer1,706.114237,SUV
13379.81103,Basic,F,0,Single,194,0,3,Offer3,1396.8,Luxury SUV
2308.692609,Basic,M,0,Married,64,0,1,Offer3,431.768752,Four-Door Car
7319.575712,Basic,F,57777,Married,61,1,2,Offer1,273.879927,Four-Door Car
5639.941974,Basic,M,73168,Married,70,0,3,Offer2,425.800112,Four-Door Car
4715.285559,Basic,F,0,Married,64,0,7,Offer3,345.345026,Two-Door Car
2742.797845,Basic,F,32437,Married,69,0,1,Offer4,331.2,Two-Door Car
3808.122147,Extended,F,94903,Married,94,0,1,Offer2,451.2,Two-Door Car
4692.048347,Basic,F,82534,Single,118,0,1,Offer1,4.23752,SUV
4055.399126,Extended,M,0,Single,121,0,1,Offer1,1215.970113,SUV
9800.33636,Extended,M,32245,Married,124,0,8,Offer2,257.502471,SUV
12379.56803,Basic,M,39886,Married,64,1,2,Offer3,290.359207,Two-Door Car
9705.30895,Basic,M,79157,Married,61,0,2,Offer2,117.781906,Two-Door Car
4253.283113,Basic,M,0,Single,62,0,5,Offer1,446.4,Two-Door Car
3567.503755,Basic,M,0,Married,102,0,1,Offer2,660.430456,SUV
5153.91989,Basic,M,0,Single,74,0,3,Offer1,532.8,Four-Door Car
7559.206998,Premium,M,0,Single,119,1,3,Offer1,964.51598,Four-Door Car
4194.906755,Basic,M,0,Single,64,3,4,Offer1,759.285255,Two-Door Car
2829.312319,Basic,M,25860,Married,72,0,1,Offer2,345.6,Four-Door Car
3221.788294,Extended,F,77882,Married,79,0,1,Offer3,379.2,Four-Door Car
10972.06778,Extended,M,24164,Divorced,137,0,5,Offer2,657.6,Sports Car
2430.959055,Basic,M,0,Single,70,0,1,Offer2,341.329847,Four-Door Car
3790.190029,Extended,M,66169,Married,96,1,1,Offer4,156.429591,Two-Door Car
8838.085637,Basic,M,82664,Married,114,3,9,Offer2,133.425609,SUV
20101.65141,Basic,F,23638,Married,102,0,2,Offer3,489.6,SUV
6388.21126,Extended,M,26436,Divorced,83,0,5,Offer2,398.4,Two-Door Car
2656.522604,Extended,F,0,Single,78,1,1,Offer1,374.4,Four-Door Car
7714.60093,Basic,M,13154,Married,102,0,4,Offer1,489.6,SUV
2704.537211,Basic,F,24173,Married,70,0,1,Offer3,181.468292,Four-Door Car
2495.464753,Basic,M,26689,Married,64,0,1,Offer3,424.711758,Four-Door Car
2498.35063,Basic,F,31357,Married,63,0,1,Offer2,2.016239,Four-Door Car
5614.587986,Basic,F,40417,Married,71,1,8,Offer3,130.303439,Four-Door Car
2089.337182,Basic,M,0,Single,63,1,1,Offer1,453.6,Four-Door Car
5137.349322,Basic,M,93872,Married,64,0,6,Offer4,206.495442,Four-Door Car
5394.913017,Basic,F,29853,Single,69,0,6,Offer1,76.586018,Four-Door Car
7341.741414,Extended,F,88049,Single,92,0,8,Offer1,567.065802,Two-Door Car
4791.081559,Basic,F,29111,Married,63,0,5,Offer1,302.4,Four-Door Car
2147.656911,Basic,F,0,Single,62,0,1,Offer4,297.6,Two-Door Car
9902.392683,Extended,F,0,Married,133,0,8,Offer1,945.169882,SUV
3157.742637,Extended,M,58248,Married,80,0,1,Offer3,134.371323,Four-Door Car
6269.136365,Extended,F,0,Single,89,1,7,Offer1,942.277602,Two-Door Car
10839.50749,Extended,F,26367,Married,139,0,3,Offer1,105.991559,SUV
7675.871354,Basic,F,89586,Married,63,1,2,Offer4,302.4,Four-Door Car
7035.974353,Extended,F,86642,Married,87,0,9,Offer1,234.057985,Two-Door Car
3576.705025,Extended,F,24959,Married,89,0,1,Offer2,640.8,Four-Door Car
10845.74473,Extended,M,27279,Married,137,0,5,Offer1,770.227699,SUV
2656.99458,Basic,M,57117,Married,67,0,1,Offer4,321.6,Four-Door Car
6883.665071,Extended,F,64600,Married,86,0,3,Offer2,168.28738,Four-Door Car
20314.44095,Basic,M,42218,Divorced,180,3,2,Offer1,212.130344,Luxury Car
20120.56053,Extended,M,32869,Married,85,0,2,Offer1,117.467331,Two-Door Car
2547.370551,Basic,F,26047,Married,64,1,1,Offer2,187.903224,Four-Door Car
4254.620669,Basic,F,11904,Single,61,2,3,Offer1,292.8,Two-Door Car
3659.18314,Basic,F,0,Single,106,0,1,Offer2,763.2,SUV
2577.514741,Basic,F,49467,Divorced,65,0,1,Offer1,413.695258,Two-Door Car
8092.87696,Basic,M,50825,Married,102,0,3,Offer1,369.614729,SUV
2691.217074,Basic,F,82108,Divorced,67,0,1,Offer4,52.804096,Four-Door Car
5218.343293,Basic,M,85721,Married,65,0,5,Offer4,312,Four-Door Car
8267.848845,Basic,M,59597,Married,69,0,2,Offer1,222.791933,Two-Door Car
5568.947534,Extended,M,0,Single,79,1,7,Offer1,407.440238,Two-Door Car
2594.809242,Basic,M,0,Married,73,0,1,Offer2,350.4,Four-Door Car
8646.504109,Basic,F,64125,Married,108,0,3,Offer2,369.818708,SUV
2423.755534,Basic,F,22319,Married,63,1,1,Offer1,302.4,Two-Door Car
2814.2088,Basic,M,94304,Divorced,71,0,1,Offer2,182.815897,Two-Door Car
2506.263939,Basic,F,17193,Divorced,66,0,1,Offer1,316.8,Four-Door Car
4424.579094,Basic,F,37800,Divorced,112,0,1,Offer2,662.715218,SUV
9555.169159,Premium,F,96269,Divorced,118,0,8,Offer2,58.776508,Four-Door Car
13869.92705,Basic,M,28432,Married,118,0,2,Offer2,612.300581,SUV
8841.77038,Basic,F,0,Married,118,0,3,Offer1,566.4,SUV
8836.030712,Basic,M,63909,Married,112,0,8,Offer2,206.911942,SUV
5000.61936,Basic,M,43723,Married,66,3,7,Offer2,316.8,Four-Door Car
16468.22079,Basic,F,0,Divorced,63,0,2,Offer2,685.12694,Four-Door Car
9233.19066,Basic,F,42600,Married,115,0,3,Offer2,660.136987,Sports Car
2448.811216,Basic,F,87802,Married,63,5,1,Offer2,173.899238,Four-Door Car
18544.30271,Extended,F,34087,Single,235,0,6,Offer1,889.518521,Luxury SUV
5229.986897,Basic,M,18129,Single,69,0,5,Offer1,364.695093,Four-Door Car
7531.033623,Basic,F,0,Single,71,0,2,Offer1,511.2,Four-Door Car
8024.508444,Premium,M,95191,Divorced,101,0,3,Offer2,316.111035,Four-Door Car
16261.16768,Extended,F,41671,Single,136,0,2,Offer1,570.388228,SUV
8022.686194,Basic,M,53231,Married,101,0,3,Offer4,484.8,SUV
